,hitter.last_name,Home?,OnFirst,OnSecond,OnThird,OppTeam,count.balls,count.outs,count.pitch_count,count.strikes,created_at,errors,fielders,flags.is_ab_over,flags.is_bunt,flags.is_bunt_shown,flags.is_double_play,flags.is_hit,flags.is_passed_ball,flags.is_triple_play,flags.is_wild_pitch,hit_location,hit_type,hitter.first_name,hitter.id,hitter.jersey_number,hitter.preferred_name,id,innings,outcome_id,pitcher.first_name,pitcher.hitter_hand,pitcher.id,pitcher.jersey_number,pitcher.last_name,pitcher.pitch_count,pitcher.pitch_speed,pitcher.pitch_type,pitcher.pitch_x,pitcher.pitch_y,pitcher.pitch_zone,pitcher.pitcher_hand,pitcher.preferred_name,runners,status,temperature,type,updated_at,warming_up.first_name,warming_up.id,warming_up.jersey_number,warming_up.last_name,warming_up.player_id,warming_up.preferred_name,warming_up.team_id,weather.direction,weather.speed_mph
36,Fowler,1,1.0,0.0,0.0,MIN,2.0,2.0,2.0,0.0,2018-05-08T01:09:23+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,93750b5d-6a35-4a47-8601-3e431f890052,3,bB,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,43.0,96.0,FA,-88.0,126.0,10.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}]",official,73.0,pitch,2018-05-08T01:09:28+00:00,0,0,0,0,0,0,0,ENE,8.0
37,Fowler,1,1.0,0.0,0.0,MIN,2.0,3.0,3.0,0.0,2018-05-08T01:09:49+00:00,0,"[{'sequence': 1, 'preferred_name': 'Joe', 'first_name': 'Joseph', 'last_name': 'Mauer', 'jersey_number': '7', 'id': '31d992e8-1016-484a-b7c3-2b5851442cc5', 'type': 'putout'}, {'sequence': 1, 'preferred_name': 'Fernando', 'first_name': 'Fernando', 'last_name': 'Romero', 'jersey_number': '77', 'id': 'e971302a-321b-4f8d-a0a5-abd51ecd32ef', 'type': 'assist'}]",True,False,False,False,False,False,False,False,27,GB,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,8a5a4129-f71a-402a-95ef-63119f36e95d,3,oGO,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,44.0,97.0,FA,-58.0,-21.0,4.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}]",official,73.0,pitch,2018-05-08T01:09:59+00:00,0,0,0,0,0,0,0,ENE,8.0
38,Ozuna,1,0.0,0.0,0.0,MIN,0.0,0.0,1.0,1.0,2018-05-08T01:24:05+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,7ff5e7bf-7677-4bae-b801-2e2a0745e566,4,kKS,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,45.0,85.0,SL,94.0,-91.0,9.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:24:29+00:00,0,0,0,0,0,0,0,ENE,8.0
39,Ozuna,1,0.0,0.0,0.0,MIN,0.0,0.0,2.0,2.0,2018-05-08T01:24:20+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,913ca984-81ea-4b20-b4d4-195ce9ea9eb3,4,kKS,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,46.0,88.0,SL,-58.0,-152.0,12.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:24:25+00:00,0,0,0,0,0,0,0,ENE,8.0
40,Ozuna,1,0.0,0.0,0.0,MIN,1.0,0.0,3.0,2.0,2018-05-08T01:24:37+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,7ccf731f-41e2-459c-90df-8b5909516813,4,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,47.0,88.0,SL,-147.0,-152.0,13.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:24:57+00:00,0,0,0,0,0,0,0,ENE,8.0
41,Ozuna,1,0.0,0.0,0.0,MIN,2.0,0.0,4.0,2.0,2018-05-08T01:25:02+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,95d1a0cf-05c8-446c-9c8b-5812f6a3e140,4,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,48.0,89.0,SL,-58.0,-147.0,12.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:25:08+00:00,0,0,0,0,0,0,0,ENE,8.0
42,Ozuna,1,0.0,0.0,0.0,MIN,3.0,0.0,5.0,2.0,2018-05-08T01:25:19+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,fda1d443-6462-4065-ba0d-08222eae3561,4,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,49.0,98.0,FA,-100.0,-173.0,12.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:25:24+00:00,0,0,0,0,0,0,0,ENE,8.0
43,Ozuna,1,0.0,0.0,0.0,MIN,3.0,1.0,6.0,3.0,2018-05-08T01:25:39+00:00,0,"[{'sequence': 1, 'preferred_name': 'Bobby', 'first_name': 'Robert', 'last_name': 'Wilson', 'jersey_number': '46', 'id': '86bcc430-09a4-45c0-b42d-56f08e8118e6', 'type': 'putout'}]",True,False,False,False,False,False,False,False,0,0,Marcell,57f0a40f-e0f5-4e76-bd59-b8c4de7a680c,23,Marcell,2ab515d8-a01c-40ee-8993-90f5b22c2940,4,kKL,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,50.0,97.0,FA,-94.0,13.0,4.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:25:57+00:00,0,0,0,0,0,0,0,ENE,8.0
44,Gyorko,1,0.0,0.0,0.0,MIN,1.0,1.0,1.0,0.0,2018-05-08T01:26:04+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,8daadcf3-1313-4780-b987-9d3131eac6f9,4,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,51.0,87.0,SL,176.0,39.0,11.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:26:09+00:00,0,0,0,0,0,0,0,ENE,8.0
45,Gyorko,1,0.0,0.0,0.0,MIN,1.0,1.0,2.0,1.0,2018-05-08T01:26:22+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,fd55704d-74ce-490f-a604-0f573851a08a,4,kKL,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,52.0,86.0,SL,-29.0,30.0,5.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:27:24+00:00,0,0,0,0,0,0,0,ENE,8.0
46,Gyorko,1,0.0,0.0,0.0,MIN,1.0,1.0,3.0,2.0,2018-05-08T01:26:35+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,5ea08d57-8323-4adb-a8cf-ffc2a0c5d806,4,kF,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,53.0,97.0,FA,52.0,-56.0,9.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:26:51+00:00,0,0,0,0,0,0,0,ENE,8.0
47,Gyorko,1,0.0,0.0,0.0,MIN,1.0,2.0,4.0,2.0,2018-05-08T01:27:03+00:00,0,"[{'sequence': 1, 'preferred_name': 'Joe', 'first_name': 'Joseph', 'last_name': 'Mauer', 'jersey_number': '7', 'id': '31d992e8-1016-484a-b7c3-2b5851442cc5', 'type': 'putout'}, {'sequence': 1, 'preferred_name': 'Brian', 'first_name': 'James', 'last_name': 'Dozier', 'jersey_number': '2', 'id': '29a80d91-946d-4701-af7d-034850bdef00', 'type': 'assist'}]",True,False,False,False,False,False,False,False,23,GB,Jedd,b9f472ef-aa1a-4d22-a5cb-b3141b807fd0,3,Jedd,76f23cb8-9177-4c17-b804-243f04bb17c7,4,oGO,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,54.0,98.0,FA,23.0,-95.0,8.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:27:18+00:00,0,0,0,0,0,0,0,ENE,8.0
48,DeJong,1,0.0,0.0,0.0,MIN,0.0,2.0,1.0,1.0,2018-05-08T01:27:30+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,71902247-17d1-42a0-a239-e70b2bb09563,4,kKS,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,55.0,97.0,FA,-47.0,21.0,4.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:28:24+00:00,0,0,0,0,0,0,0,ENE,8.0
49,DeJong,1,0.0,0.0,0.0,MIN,1.0,2.0,2.0,1.0,2018-05-08T01:27:49+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,164b0da1-5123-4e4b-8503-4d0b44e7300e,4,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,56.0,97.0,FA,-152.0,39.0,13.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:27:53+00:00,0,0,0,0,0,0,0,ENE,8.0
50,DeJong,1,0.0,0.0,0.0,MIN,2.0,2.0,3.0,1.0,2018-05-08T01:28:05+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,15694a55-387d-4169-a05b-407219ae0b30,4,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,57.0,97.0,FA,-11.0,-121.0,12.0,R,Fernando,0,official,73.0,pitch,2018-05-08T01:28:11+00:00,0,0,0,0,0,0,0,ENE,8.0
51,DeJong,1,0.0,0.0,0.0,MIN,2.0,2.0,4.0,1.0,2018-05-08T01:28:33+00:00,0,0,True,False,False,False,True,False,False,False,11,GB,Paul,cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b,12,Paul,fc576d64-7d3b-432c-9892-38ba81b09395,4,aS,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,58.0,91.0,CH,-35.0,-56.0,8.0,R,Fernando,"[{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,73.0,pitch,2018-05-08T01:29:29+00:00,0,0,0,0,0,0,0,ENE,8.0
52,Wong,1,1.0,0.0,0.0,MIN,0.0,2.0,1.0,1.0,2018-05-08T01:29:07+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,dd9fc820-e543-4056-8f5a-2bce699e6fa1,4,kKS,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,59.0,95.0,FA,-29.0,-126.0,12.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,73.0,pitch,2018-05-08T01:29:13+00:00,0,0,0,0,0,0,0,ENE,8.0
53,Wong,1,1.0,0.0,0.0,MIN,1.0,2.0,2.0,1.0,2018-05-08T01:29:28+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,8bf7d606-c41a-4245-99ef-3dccacdffd99,4,bB,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,60.0,90.0,CH,135.0,60.0,11.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,73.0,pitch,2018-05-08T01:29:33+00:00,0,0,0,0,0,0,0,ENE,8.0
54,Wong,1,1.0,0.0,0.0,MIN,1.0,3.0,3.0,1.0,2018-05-08T01:29:58+00:00,0,"[{'sequence': 1, 'preferred_name': 'Joe', 'first_name': 'Joseph', 'last_name': 'Mauer', 'jersey_number': '7', 'id': '31d992e8-1016-484a-b7c3-2b5851442cc5', 'type': 'putout'}]",True,False,False,False,False,False,False,False,24,GB,Kolten,343e48ee-be0e-4f0d-a801-dc8cbbce75b4,16,Kolten,2253e534-5d06-4771-92e2-505386352c7a,4,oGO,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,61.0,91.0,CH,52.0,-13.0,6.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Paul', 'first_name': 'Paul', 'last_name': 'DeJong', 'jersey_number': '12', 'id': 'cf302aef-cb3a-4626-ba44-a9bc7bbb3f5b'}]",official,73.0,pitch,2018-05-08T01:30:10+00:00,0,0,0,0,0,0,0,ENE,8.0
55,Carpenter,1,0.0,1.0,0.0,MIN,0.0,1.0,1.0,1.0,2018-05-08T01:42:13+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,6b47bf1a-e2ad-4530-a2e3-b32aa19be0de,5,kKL,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,67.0,94.0,FA,52.0,-104.0,9.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:42:18+00:00,0,0,0,0,0,0,0,ENE,8.0
56,Carpenter,1,0.0,1.0,0.0,MIN,0.0,1.0,2.0,2.0,2018-05-08T01:42:39+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,9ae4b3ae-7462-4692-b617-51ac8a20e3df,5,kF,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,68.0,96.0,FA,58.0,-69.0,9.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:42:43+00:00,0,0,0,0,0,0,0,ENE,8.0
57,Carpenter,1,0.0,1.0,0.0,MIN,0.0,2.0,3.0,3.0,2018-05-08T01:43:14+00:00,0,"[{'sequence': 1, 'preferred_name': 'Bobby', 'first_name': 'Robert', 'last_name': 'Wilson', 'jersey_number': '46', 'id': '86bcc430-09a4-45c0-b42d-56f08e8118e6', 'type': 'putout'}]",True,False,False,False,False,False,False,False,0,0,Matthew,a8cd51db-4a15-454a-836d-79fe158f7b71,13,Matt,bad7b7ca-f32a-4b77-a9cd-66fd4822021a,5,kKS,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,69.0,95.0,FA,-135.0,65.0,13.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:43:28+00:00,0,0,0,0,0,0,0,ENE,8.0
58,Bader,1,0.0,1.0,0.0,MIN,1.0,2.0,1.0,0.0,2018-05-08T01:43:49+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Harrison,b6eb38af-2e03-46ba-b613-9185987940f2,48,Harrison,1ded57c3-0398-4e21-b811-6e36308516a4,5,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,70.0,96.0,FA,-141.0,-160.0,13.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:44:04+00:00,0,0,0,0,0,0,0,ENE,8.0
59,Bader,1,0.0,1.0,0.0,MIN,2.0,2.0,2.0,0.0,2018-05-08T01:44:09+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Harrison,b6eb38af-2e03-46ba-b613-9185987940f2,48,Harrison,9cb0e478-ff18-46ad-86b4-800cb7efcafa,5,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,71.0,95.0,FA,88.0,130.0,10.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:44:14+00:00,0,0,0,0,0,0,0,ENE,8.0
60,Bader,1,0.0,1.0,0.0,MIN,2.0,2.0,3.0,1.0,2018-05-08T01:44:33+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Harrison,b6eb38af-2e03-46ba-b613-9185987940f2,48,Harrison,f3abfb6b-038f-4780-8937-b93ff7ce2f57,5,kKL,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,72.0,95.0,FA,-35.0,-4.0,5.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:44:38+00:00,0,0,0,0,0,0,0,ENE,8.0
61,Bader,1,0.0,1.0,0.0,MIN,3.0,2.0,4.0,1.0,2018-05-08T01:44:54+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Harrison,b6eb38af-2e03-46ba-b613-9185987940f2,48,Harrison,ed30915e-f29d-4f0a-a2e3-29a3675a700d,5,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,73.0,96.0,FA,135.0,73.0,11.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:44:58+00:00,0,0,0,0,0,0,0,ENE,8.0
62,Bader,1,0.0,1.0,0.0,MIN,3.0,2.0,5.0,2.0,2018-05-08T01:45:18+00:00,0,0,False,False,False,False,False,False,False,False,0,0,Harrison,b6eb38af-2e03-46ba-b613-9185987940f2,48,Harrison,e369153f-a528-4689-9a6c-24ff70cefaa8,5,kKL,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,74.0,97.0,FA,-111.0,-78.0,13.0,R,Fernando,"[{'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:45:23+00:00,0,0,0,0,0,0,0,ENE,8.0
63,Bader,1,0.0,1.0,0.0,MIN,4.0,2.0,6.0,2.0,2018-05-08T01:45:42+00:00,0,0,True,False,False,False,False,False,False,False,0,0,Harrison,b6eb38af-2e03-46ba-b613-9185987940f2,48,Harrison,1e04ca84-14c9-4f24-bcfd-6c7af8f2fb9e,5,bB,Fernando,R,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,75.0,96.0,FA,-141.0,-143.0,13.0,R,Fernando,"[{'starting_base': 0, 'ending_base': 1, 'out': False, 'outcome_id': 'AD1', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}, {'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:45:47+00:00,0,0,0,0,0,0,0,ENE,8.0
64,Fowler,1,1.0,1.0,0.0,MIN,1.0,2.0,1.0,0.0,2018-05-08T01:46:38+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,d6ebabcc-913a-4f84-8929-adf376a86d2f,5,bB,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,76.0,86.0,SL,-52.0,-95.0,7.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}, {'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:47:47+00:00,0,0,0,0,0,0,0,ENE,8.0
65,Fowler,1,1.0,1.0,0.0,MIN,1.0,2.0,2.0,1.0,2018-05-08T01:46:59+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,72a1cfd2-b580-4410-9093-210911032aa1,5,kKL,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,77.0,86.0,SL,-52.0,4.0,4.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}, {'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:47:52+00:00,0,0,0,0,0,0,0,ENE,8.0
66,Fowler,1,1.0,1.0,0.0,MIN,1.0,2.0,3.0,2.0,2018-05-08T01:47:20+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,6e31ac9b-302e-4535-8538-c8649606d054,5,kKS,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,78.0,86.0,SL,-111.0,-139.0,13.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}, {'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:47:26+00:00,0,0,0,0,0,0,0,ENE,8.0
67,Fowler,1,1.0,1.0,0.0,MIN,2.0,2.0,4.0,2.0,2018-05-08T01:47:44+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,a471d44f-26a2-40db-bc24-dc5af120a7da,5,bB,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,79.0,88.0,SL,-100.0,-147.0,12.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}, {'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:47:49+00:00,0,0,0,0,0,0,0,ENE,8.0
68,Fowler,1,1.0,1.0,0.0,MIN,2.0,2.0,5.0,2.0,2018-05-08T01:48:07+00:00,0,0,False,False,False,False,False,False,False,False,0,0,William,a91b5de2-7809-4c9c-b67a-409835c5f17e,25,Dexter,086dba02-01ad-4d9d-a803-3ce2292ab00e,5,kF,Fernando,L,e971302a-321b-4f8d-a0a5-abd51ecd32ef,77,Romero,80.0,87.0,SL,-17.0,-134.0,12.0,R,Fernando,"[{'starting_base': 1, 'ending_base': 1, 'out': False, 'outcome_id': '', 'preferred_name': 'Harrison', 'first_name': 'Harrison', 'last_name': 'Bader', 'jersey_number': '48', 'id': 'b6eb38af-2e03-46ba-b613-9185987940f2'}, {'starting_base': 2, 'ending_base': 2, 'out': False, 'outcome_id': '', 'preferred_name': 'Carson', 'first_name': 'Carson', 'last_name': 'Kelly', 'jersey_number': '19', 'id': 'd421cd0d-43d1-41fa-9ef0-8bf1bb2442aa'}]",official,73.0,pitch,2018-05-08T01:48:14+00:00,0,0,0,0,0,0,0,ENE,8.0
